FileName,Test Id,Model Name,Is_Valid,T0.0 (h),T0.5 (h),T1.0 (h),T1.5 (h),T2.0 (h),T2.5 (h),T3.0 (h),T3.5 (h),T4.0 (h),T4.5 (h),T5.0 (h),T5.5 (h),T6.0 (h),T6.5 (h),T7.0 (h),T7.5 (h),T8.0 (h),T8.5 (h),T9.0 (h),T9.5 (h),T10.0 (h),T10.5 (h),T11.0 (h),T11.5 (h),T12.0 (h),T12.5 (h),T13.0 (h),T13.5 (h),T14.0 (h),T14.5 (h),T15.0 (h),T15.5 (h),T16.0 (h)
SD1,SD1_108,Gompertz,False,0.0121169250845186,0.002761878093858,0.0,0.1040309442199891,0.0494393473548654,0.0924863144167164,0.0,0.0,0.3414285681454286,0.9964609479264436,1.4228838779723294,1.5451684093347322,1.572428716859724,1.6692722365390822,1.6329226345929864,1.516664090387818,1.5868373244049117,1.5870953928280378,1.606120086746096,1.6084245489145954,1.6508251127345426,1.1394047765881905,1.1578762971657224,1.1027802861864031,1.0026031601698835,1.1327568787962734,1.5239983726335784,1.533872868119391,1.5424353932598729,1.549780724260969,1.5817693671246855,1.620781303405037,1.6142273716031783
SD1,SD1_109,ModifiedGompertz,True,0.0,0.0,0.0095134022476972,0.0099713022611948,0.0,0.0134912004674636,0.0,0.021696034510508,0.0180152436970852,0.0,0.0097247262751747,0.0054993392278556,0.0,0.0,0.0,0.0,0.0251279246225439,0.1208723730009647,0.3149187565048919,0.4671916097823938,0.5644919049410442,0.6003088393679135,0.6292712388494236,0.6497650019107752,0.6253552657225483,0.6814241553225706,0.6337621789874766,0.6800492427322351,0.6469022072561321,0.6411876547149433,0.6700731494519268,0.6765980762204142,0.6624264249371175
SD1,SD1_11,Logistic,False,0.1070480166252794,0.3046559778341826,0.3186088424307203,0.5603687430902111,0.7687124401125699,1.079680172898608,1.2019970562771511,1.4060478635839888,1.5651381077591608,1.548134931227347,1.5363738497070103,1.5881089158439934,1.5669418401900823,1.666995547690117,1.664349594641855,1.6472155909996935,1.580480839731456,1.5244287488701294,1.616943726149912,1.6186181926306742,1.5862594707245492,0.2799989344698924,0.3059479294359588,0.3641221459342229,0.2202986050659924,0.2999542238769374,0.3698109652704081,0.2158894819530358,0.3168396953005362,0.3264737762718521,0.3300707367577269,0.4157656810927481,0.3235093830043538
SD1,SD1_110,Richards,True,0.0358867862066305,0.0020907640756626,0.0,0.0692757432530925,0.0,0.0,0.0089452814509979,0.0680011977462942,0.3496911173658277,0.8359053062384424,1.3493610706229804,1.3297453149435148,1.383655091283046,1.2869941915729874,1.424343734094651,1.4999908462407427,1.3872909938732632,1.3915624399200597,1.391428758659337,1.463976248620396,1.468301310351509,1.333785781831634,1.43498710787567,1.5015920518232118,1.3782582501278688,1.3900647477504489,1.3624320766723517,1.3859223279763588,1.337370923295652,1.4351168466789976,1.3814694391311628,1.4253156404919602,1.3918036058329335
SD1,SD1_111,Diauxic,False,0.1270803261350456,0.1572662529352921,0.1810351276932139,0.2959756192643609,0.314281851787589,0.4960351181713025,0.7087141589485535,0.7111557557004228,0.820008303465816,0.7690678535473978,0.7502581981686668,0.7674423398322977,0.7787775626728577,0.6896250525150704,0.7896393232136749,0.8275871651245414,0.8509169515733467,1.0463650772003168,1.26936280199408,1.2717823780979574,1.3205706315516286,1.2601207472844087,1.30561513773204,1.177703057630814,1.2490882438138828,1.3294779643768344,1.2323435917527474,1.3400670304717317,1.2508115174082524,1.123834693234702,1.3119573529429476,1.2234016674986912,1.2963197929875396
SD1,SD1_112,Flat,False,0.0206203229037133,0.0033800793567489,0.0269978910059932,0.0,0.0960472461127018,0.1262617136767261,0.0694109296338561,0.0,0.0219201769680643,0.0,0.0,0.0,0.0175388498268985,0.0,0.0305544825004864,0.0439065201677208,0.0328142869213663,0.0200118412611088,0.0045260084184438,0.1042845219899789,0.0271930011386713,0.0537910775169994,0.0,0.0,0.0340057991813013,0.0234737982491829,0.0680649313476742,0.0,0.0,0.047943973855737,0.0729975192189663,0.0,0.0869782266547601
SD1,SD1_113,Logistic,False,0.0910417725188315,0.0936438560743758,0.165418294455263,0.4115261569641591,0.7673863033163527,1.0332086334313786,1.340508118107449,1.557491734061976,1.7469750184352293,1.884859476593821,1.9937670108771208,1.9238109041107088,1.9405020265674184,1.943119501354832,2.027598793294922,2.012688204937552,1.9237931286446115,2.014141849709016,1.960751766793019,1.9442475950236184,0.4264532315476879,0.4446237009657446,0.3976808264056515,0.3867888234786903,0.5263964120332802,0.4379893546733229,0.4516365041983609,0.4526568440788141,0.4300194944079202,0.3911119087282779,0.4877932314512673,0.4946397915628427,0.4750663074662343
SD1,SD1_114,Flat,False,0.2557354656151613,0.2323645487473127,0.196743237180367,0.0362055614517816,0.2939510486028939,0.3725025489074937,0.0378187052846122,0.2096864189451857,0.0806485358872679,0.241425408889632,0.0,0.2735240551499096,0.4185840722547772,0.0,0.2394304601751003,0.0423651769443893,0.0980616202855208,0.0961218970313432,0.0,0.0285835435680628,0.3927297129091937,0.27010247571701,0.2175331177395029,0.2263683860994034,0.2244040321931272,0.1117083925985821,0.121489261299589,0.2942255361046364,0.1507967318129987,0.0161388508595483,0.1525171060868965,0.5079562484128357,0.3278817380950954
SD1,SD1_115,Gompertz,True,0.0,0.0183300470416884,0.0002442144111294,0.0,0.0,0.0,0.0,0.0,0.0015828094821261,0.0444398234496338,0.2397767221919613,0.6077238777740033,0.9759224494792008,1.2076025119215934,1.284785566169398,1.377938050007662,1.4061310037967163,1.398318258010952,1.4401554795517255,1.4534948931652036,1.4465868474400434,1.400767863717267,1.4252207038442863,1.3385732497394782,1.2292508905032422,1.1444414547546435,1.0685746678450938,1.0159236342298568,0.9318495758618788,0.8606938520893473,0.8240441629013455,0.7550000632387518,0.7181708249199481
SD1,SD1_116,ModifiedGompertz,True,0.0097853421620629,0.0,0.02036209417831,0.0208410935468936,0.0126509553428565,0.0521800165315021,0.0971572884659218,0.0723653759045254,0.0,0.0,0.0247176694757024,0.0,0.0505885881807469,0.0,0.0262699019923974,0.0,0.0,0.0,0.0547082511921599,0.2479675632879999,0.7679908661703372,1.1468055243831103,1.2734044692741784,1.3247643837444656,1.3469981055764306,1.3923187673003374,1.4229500143071063,1.326872733530685,1.3821827693729336,1.4102803590780897,1.3516241998068723,1.419289011711637,1.3349679729679766
SD1,SD1_117,Logistic,False,0.0246381093973607,0.0,0.0,0.0585053517776028,0.0,0.0151279994452146,0.1541738595179405,0.5225018869215029,1.1219956954611416,1.3334560491266445,1.510974077511673,1.475778598223116,1.4502692252021978,1.0265019295685045,1.095262676236714,1.057433303728241,1.1037982135155704,1.450381606094659,1.5836411031147537,1.4762345927049805,1.4878627451670108,1.5246950303918203,1.4346398978625283,1.4711299805620623,1.527414262738571,1.4724706457508734,1.455572749406607,1.4709072567468402,1.508708078263857,1.5312784882929302,1.4422855475547336,1.541805093976944,1.5457469177372327
SD1,SD1_118,Diauxic,False,0.0,0.0079785698510703,0.0,0.0444030979853056,0.1858480858326127,0.4423136904600362,0.6146842546119667,0.8853903244701773,0.9435900875891156,0.9205548189752132,0.9800503202758596,0.9028130026021924,0.8617676282864071,0.9381644303537564,0.9528411196134244,0.9287270116323774,0.9048041272446976,0.915991724258718,0.9179260914449414,0.9068881702069876,0.9322221007970468,0.8917054748983453,0.9559565742215164,0.98378804387585,1.0337405875993328,1.3623802424419371,1.691076669107735,1.6957234486209445,1.665660548021231,1.70513336170266,1.5864283160920187,1.6981859930250889,1.6117506620761772
SD1,SD1_119,ModifiedGompertz,True,0.0,0.0097787903332455,0.0,0.0,0.1930189622268026,0.7060690131899858,0.9421853977170688,1.047833160233651,1.0691576976684296,1.076280185862943,1.0587430936183997,1.0935905039245106,1.0610166358555222,1.0747581306684897,1.077021860715813,1.099545967346674,1.0838658160990255,1.0993917606303452,1.0700510313194005,1.1062472714793803,1.1216313532626094,1.1466251856545366,1.1462904451179796,1.17242100332849,1.1945319875203109,1.1886770346909643,1.1883525538490862,1.1731993506162983,1.1861392179158468,1.1658264991734857,1.176748160912905,1.1654408839659751,1.1752270322564031
SD1,SD1_12,ModifiedGompertz,True,0.0747408053527041,0.2475898785686912,0.2342425457345171,0.3558216764500321,0.4463881266870261,0.7121516067818316,0.786421069833545,0.9196797676131389,1.000457350400248,1.0245462716322258,1.1400234475620366,1.1373220621365154,1.2567632701387412,1.3302344163326725,1.4370943483814445,1.3302226189351236,1.4809431644062607,1.4935923507813442,1.4125565555490258,1.4977604766873855,1.564242024073713,1.4722877829406813,1.531350177494608,1.5054676008415109,1.5341107681166763,1.4823517761280427,1.5250870813534292,1.545871220241619,1.4958642083407658,1.482341833778989,1.520964493483276,1.4996042536608585,1.5268376317448902
SD1,SD1_120,Logistic,True,0.0,0.0358044311606457,0.0,0.0,0.0,0.0404513128815129,0.0359990875478368,0.0162777642810443,0.0376025410308831,0.0589273177807219,0.02946365889036095,0.0,0.0301295211703672,0.0,0.0300373495775691,0.0394407680743681,0.0,0.1375579743853526,0.368301278942167,0.8887231673838899,1.0333709075527766,1.0347244730221783,1.1564323682762143,1.166776144786697,1.1771199212971797,1.1874703189458118,1.055057214857148,1.0903784238337833,1.2267804486263103,1.1303471231791131,1.1179853778840596,1.1272938688154015,1.117398998705651
SD1,SD1_121,ModifiedGompertz,True,0.0023697055357097,0.0155961156195066,0.0,0.0,0.0,0.0,0.0093726717822011,0.00947428189311915,0.0095758920040372,0.0,0.0,0.0003886553608757,0.0007773107217514,0.0003886553608757,0.0,0.0,0.036476595288758,0.05570726205637,0.0336303501763321,0.3141956803374192,0.8475714255043579,0.9960968354433192,1.0234552149638747,1.0185838646689995,1.0429059690997455,1.0069516131592733,1.0051939759780777,0.9992926421700168,1.0301679989217476,1.018688866197795,0.9977556288756256,1.0195562529810935,1.0147192426292402
SD1,SD1_122,ModifiedGompertz,False,0.0696345529869579,0.0,0.0,0.0,0.0,0.0580812112084459,0.0239093653780962,0.0,0.0587437976725542,0.0,0.0,0.050654366763198,0.0732321398341737,0.1166290182799739,0.123908256731737,0.2515139591607761,0.3060011274731724,0.416003513530862,0.5941376755186932,0.7571235551141737,0.4374973668222583,0.5435920671310144,0.6035574228606064,0.8392607657680116,0.917054295511332,1.552413763424509,1.6381143119214807,1.578938245589662,1.7834755795756922,1.744694432558428,1.8408793950041888,1.9055134895284789,1.9512198019274525
SD1,SD1_123,Gompertz,True,0.0,0.0,0.0512772417028714,0.0,0.0582871278421281,0.02359246690211,0.0,0.0,0.0,0.0006122775080749,0.0047001716968566,0.0,0.0,0.0152629931549529,0.0,0.0,0.0434474754807904,0.0,0.0497360803189276,0.0,0.1131234775850852,0.3598767480439732,0.4738257354449426,0.5546696693084143,0.4667547421259735,0.5316545054573418,0.5638681684322374,0.5609514840418501,0.5297484352988221,0.5924207864785953,0.5249936160081382,0.5446065892163423,0.5474195867582968
SD1,SD1_124,Logistic,True,0.0,0.0,0.0,0.014109386875821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222984601508494,0.0,0.0116013691301159,0.0350130786637897,0.0,0.0019956470312829,0.1905431382837799,0.8045474125123948,1.1284105557042234,1.1554198381576026,1.1498294901504624,1.172082392944542,1.1598238423018106,1.1727979013397412,1.1582570642530834,1.142999508667173,1.1483478881531364,1.1747306312413297,1.1794216568865314,1.1648857746105865,1.15701814074049,1.1656067325964914
SD1,SD1_125,ModifiedGompertz,True,0.0250856609184123,0.0099259684537308,0.1362184112979654,0.5966984493975414,1.0462327218413787,1.2940252306925326,1.4778997173856303,1.5641535805747275,1.5686335644918918,1.5560575151966891,1.5745802751662143,1.5683671163645518,1.596808078967684,1.5982281884305891,1.5717145878546397,1.5973992440028966,1.5719232200873232,1.5925111079366796,1.5813323304455698,1.6538370215913358,1.6640723007917635,1.6946865439630625,1.6730476812295163,1.7163513339161542,1.6868484760506903,1.7107280487036218,1.727332410913527,1.705380842212881,1.7266723676423723,1.710683664583921,1.7254252157329404,1.7322888187005017,1.7188224929125004
SD1,SD1_126,Logistic,True,0.0,0.3018644160449539,0.8065338550373798,0.9242264912379112,1.048112005086782,1.0015136290090658,1.0039928301993974,1.0031645927675603,0.9903224769689803,0.9757173181467872,1.0473702363528383,1.00567751962585,1.079839729771746,0.9605500011435985,1.0445054771459086,1.0542606766019809,1.000622074453652,0.973610308587412,1.0704696782852976,1.0614043401846007,1.061861917860414,1.0551013976531782,1.0354121178621274,1.0041732470030509,1.086250675701512,1.1122955156683456,1.0705036587759815,1.1030389345036264,0.9325503970491532,1.0162711781682765,0.9940523145259006,0.960975747597236,0.911541954477902
SD1,SD1_127,Gompertz,True,0.1046739523741584,0.0,0.0110878974111408,0.0159435633551631,0.0,0.0294558795120079,0.0011052702967791,0.0285081930401202,0.0,0.0,0.0034315144921456,0.0276599488770126,0.0,0.0,0.0120013803468383,0.0,0.0,0.0,0.0,0.0808073093602119,0.0,0.0,0.0,0.0295452294696398,0.2849641260818182,0.5820035047942828,0.5481107947455468,0.5480402826926648,0.6318938078480765,0.5886873105959511,0.5978754429231258,0.6585391675154951,0.6306417467720054
SD1,SD1_128,Gompertz,True,0.0446875304073378,0.0941655778562408,0.0179987510821725,0.0,0.0532883458289858,0.0136187203274273,0.0,0.0,0.0480794576866119,0.0615720783650564,0.0,0.0,0.0276667285664592,0.0,0.0,0.0,0.0649628504359761,0.2048088546857315,0.2124066275262121,0.4815611594845856,0.4828685490429175,0.511853765337164,0.466355357896799,0.5558796919982838,0.5261512462437805,0.6473879754124426,0.6208677259331453,0.5486331356881902,0.5721055514588417,0.4599923101262021,0.588850590004869,0.5345632842666117,0.5150954327734752
SD1,SD1_129,ModifiedGompertz,False,0.0,0.385999087839363,0.537250184552014,0.5017551904075996,0.5364779852059763,0.5394680102508478,0.6124105798881061,0.6831239712179438,0.6437381560434999,0.6705281382140524,0.6460622682751327,0.5484063604431988,0.5689941053722044,0.6064979141283035,0.6203918566328265,0.5727597609968679,0.5515162814204576,0.5211043026296778,0.6240458719689685,0.3986825348736053,0.4540137685421763,0.3253483013921207,0.3470414556821585,0.3024556842626533,0.332148049159547,0.380981602461766,0.3490379327439858,0.3521433638669357,0.3287057782997706,0.2941386871989957,0.3523162381071332,0.2626437039350873,0.3411231684364084
SD1,SD1_13,Gompertz,False,0.0,0.1031073707478787,0.0,0.0683235993784499,0.5246487858056985,0.6360584231650012,0.7997310822216068,0.7881917029081713,0.8282748278352517,0.8625684909933479,0.8548424499160335,0.0809333720618369,0.069870914477945,0.0829666519041837,0.0593760240642474,0.1525845047464334,0.0404052017813396,0.1073646712898998,0.1102152368439162,0.0047795783598008,0.1095629024362854,0.1503136592289298,0.0826263841290745,0.1273361863456686,0.0902894480088317,0.1016778580539885,0.1363523227940884,0.085284151615253,0.1218934681180738,0.0160115911953089,0.0986302416108871,0.0049901823241864,0.0728206989462521
SD1,SD1_130,Logistic,True,0.0520534844980472,0.0,0.0294002153012285,0.0930448911315343,0.104392657786702,0.1176852072071426,0.021391897777546,0.0231333822062487,0.0,0.0217623017395988,0.0184176206780653,0.0,0.0892504088735402,0.0156805746515792,0.0,0.0,0.1261866727724953,0.0319620765895498,0.026226022801373,0.0,0.0477966713677216,0.1000938410519195,0.2455135809251357,0.4563294454823122,0.9045969723372592,1.2525215035497976,1.4144895354049667,1.4495795167760277,1.4430532998369254,1.588823877921391,1.6006696326501164,1.5607281199108138,1.532729320557685
SD1,SD1_131,Diauxic,False,0.0122858552433498,0.0,0.1814815702993599,0.3106188239380605,0.4827115831083302,0.4286899122531687,0.4450714059129265,0.4272369742027742,0.4258835872407535,0.447955434693745,0.4072397240791595,0.5087703765083302,0.4413925456858736,0.4280516737028001,0.3009046921466505,0.3435373571667974,0.4106091662183967,0.4171297969997412,0.3892102809415184,0.4582270860036479,0.3994940600747021,0.4129268984575006,0.3645763533599628,0.6785082866577982,0.8790304639211604,0.8401350522654971,0.9744658033509984,0.8457946509393369,0.8757095226626421,0.9206994520632484,0.8908247490456277,0.9242853818128842,0.8890376053055904
SD1,SD1_132,ModifiedGompertz,True,0.0276910490570524,0.0,0.0,0.0382225488239747,0.1304794563482726,0.0,0.0034825641043527,0.0338228096715839,0.0639670525523451,0.0054189122382472,0.0356421146845184,0.0,0.0,0.0561389325890881,0.1918073690105348,0.3678002616034739,0.6051542457536017,0.7338089416106328,0.6664492735796732,0.7200037751197731,0.6110615389664743,0.7102357837019728,0.7398462541634718,0.744596050408067,0.7165802818681647,0.7246015010291464,0.6661739457018576,0.6919610195391892,0.7235522350361352,0.7684774815735843,0.7424933861836298,0.7786089039898695,0.8007734450639581
SD1,SD1_133,Richards,True,0.0,0.0,0.0,0.0289188405906311,0.0,0.0,0.1079495921698324,0.0117364121313016,0.0933889362430735,0.1824515838816625,0.3051733457213046,0.5541163697179263,0.7087428688746819,0.7586217235171228,0.7844393088714925,0.8230275931264392,0.7373842915201176,0.8317672939695848,0.8374209975807023,0.8476153070286168,0.8456006657231174,0.8119882180377018,0.9009808304425574,0.7800751331208232,0.7883034593698457,0.8275765203471516,0.9119118445597644,0.8841708033976707,0.8898672302674511,0.9134352590493784,0.7878065946934641,0.6912383974586754,0.8599430168966301
SD1,SD1_134,Logistic,True,0.0423528677034067,0.0690310829987153,0.0,0.0,0.0716754464258397,0.1558378241415916,0.3908064622362546,0.6130551801316384,0.7413573745600794,0.684781344904378,0.6014973256209444,0.6743929445672329,0.6303788051110102,0.6160184398028289,0.7155898685666995,0.7453500954126688,0.6794774849947696,0.6775313590700267,0.6355311893018925,0.6340334361465564,0.5705162340220867,0.6947287218826237,0.6335122009352224,0.6859371907721937,0.6788187242876892,0.5561941201848406,0.7176503077796619,0.6716616558211274,0.676833402914595,0.5857440706572397,0.6627229783365518,0.6178781931424433,0.6573474635278074
SD1,SD1_135,Flat,False,0.0693129579122655,0.0716743172261338,0.0899216785513239,0.1473080419356382,0.0370424861540286,0.0952865349730307,0.0133855725729107,0.008803525723618,0.0894657809987741,0.1129996145088886,0.0519988830549834,0.0168304564707104,0.0071565447714235,0.0498662593199793,0.0643037741377867,0.103676764126823,0.0357712396872642,0.0039743496342181,0.0128169847503336,0.0,0.0402584202040755,0.0676295026724224,0.1309543475485518,0.1418328728775099,0.1237240604641554,0.0430868389416374,0.0601963321921683,0.1052945523694433,0.088231326183666,0.1309283509530185,0.0252181777327322,0.1011095228760638,0.0872656557845954
SD1,SD1_136,Diauxic,False,0.0,0.1001456457808052,0.0248593416241158,0.0242249246645573,0.0896435545775828,0.0598107742855855,0.059329271459999,0.0,0.0,0.0151850650262221,0.1372229094560776,0.3443176289695771,0.4534861296681652,0.5106360232101047,0.5359226474686242,0.5291318088553258,0.4891025989932024,0.6889600452600061,0.7577649708174178,0.8630597060868668,0.9883189633441404,0.924929582193606,1.0074737155727975,0.958840612541247,0.975222325255756,0.9623838098497248,1.000686010522308,0.9646853622921968,0.9642540576244556,0.9972504264351676,0.9684799933454707,0.8927611754083663,0.9480932357933732
SD1,SD1_137,Richards,True,0.035332369847728,0.0132786056475678,0.0,0.0,0.0094445661131829,0.0298200136576126,0.0148057282799949,0.0398565033286975,0.1407553264678207,0.2514065121772995,0.7490120479460842,1.3045451227946476,1.825847024719504,1.8216496851879924,1.857336960243977,2.066852437376352,2.0510555403678787,1.945242052174192,1.911052574839692,1.7597321104285195,1.743308477506158,1.6988300042938145,1.6404836096124886,1.6330118125477369,1.483251407708065,1.4726431837379104,1.3214634979071729,1.367247325413225,1.1839516948709363,1.215641047668099,1.1062259263143135,1.1015602572024965,1.070077994618046
SD1,SD1_138,ModifiedGompertz,True,0.0,0.0,0.0467583614966971,0.0,0.028201031544379,0.0,0.0343764766279221,0.0,0.0111075834878135,0.0,0.0,0.0563280835064792,0.0132157260876557,0.0,0.0482578261520924,0.0,0.1047547084552439,0.0391001515731365,0.0776909069382855,0.0223263115971092,0.1122694221857383,0.1291566244210078,0.4057905148621918,0.6902058388125959,0.6138976132005309,0.8322376169595629,0.716081467559306,0.7302876386982197,0.8695617876127752,0.7448882512736765,0.6611489327031599,0.728812723202708,0.7755029174374495
SD1,SD1_139,Diauxic,False,0.0,0.0117249194236682,0.0139791841756313,0.0,0.0134454692698781,0.0382611239173746,0.0,0.0817614690577182,0.1001772535289403,0.5334550047393903,0.6486568254137552,0.6565939704254095,0.8769198386956919,1.2395892799323742,1.4833557248360332,1.4624419845161003,1.6196947166540816,1.4507416229928043,1.466872708153839,1.5357569796687116,1.5818150522610956,1.392094940221353,1.5277396217599588,1.4646657406578576,1.4422779263587455,1.5246560733042416,1.480776446476419,1.5121348863736102,1.392171951874249,1.5265609186552105,1.564018832191849,1.438469223910852,1.45470113040079
SD1,SD1_14,Richards,False,0.0010555281833117,0.0,0.0472509794488928,0.0604245791109794,0.0699187704192619,0.0116038541177168,0.0402227767563499,0.1532612958331988,0.2370537926270727,0.4382514685906622,0.603279500829498,0.8657172926679656,1.0214245958070591,1.1596979625980577,1.464570546314074,1.7042870804537738,1.7205285324479715,1.6953142064999414,1.760502571163601,1.3580265295213754,1.2782511226923046,1.2853759466080423,1.2534855613211349,1.3249712672075955,1.2767949786722552,1.195419159860183,1.2188873827992888,1.2171537709252018,1.1950201765352038,1.24270200110358,1.148504875642957,1.1570432681140337,1.246962643057291
